id_file,text,tokens,con_id,resume
ENC_U_4519872100619483942,solidaria. voy a votar,"['solidaria', ' voy', ' votar']",10412,Participacion
ENC_U_4519872100619483942,le ayudo a mis hijos en la crianza,"['ayudo', ' hijos', ' crianza']",10415,Educación y autoeducación
ENC_U_4519638055221345693,"transmitir la calma a las niñas, niños y familias (a nivel de educación)","['transmitir', ' calma', ' ninas', ' ninos', ' familias', ' nivel', ' educacion']",10419,Educación y autoeducación
ENC_U_4518363929716787036,participación en elecciones electorales,"['participacion', ' elecciones', ' electorales']",10433,Participacion
ENC_U_4518118570758255835,"se tomen en serio las demandas ciudadanas a nivel país, abrir mesas de diálogos más participativas con nuestra ciudadanía","['tomen', ' serio', ' demandas', ' ciudadanas', ' nivel', ' pais', ' abrir', ' mesas', ' dialogos', ' mas', ' participativas', ' ciudadania']",10437,Protesta Social
ENC_U_4518118570758255835,"apoyo a la reforma constitucional para nuevas leyes. mayor seguridad, más orden","['apoyo', ' reforma', ' constitucional', ' nuevas', ' leyes', ' mayor', ' seguridad', ' mas', ' orden']",10438,Combatir Delincuencia
ENC_U_4518118570758255835,que el gobierno escuche las demandas y no nos tenga en el abandono,"['gobierno', ' escuche', ' demandas', ' abandono']",10439,Protesta Social
ENC_U_4518052676817136399,"Educar con calidad a futuros adultos del país, a traves de la formación escolar.","['educar', ' calidad', ' futuros', ' adultos', ' pais', ' traves', ' formacion', ' escolar']",10441,Educación y autoeducación
ENC_U_4518052676817136399,Entregando valores y principio a nuestros hijos.,"['entregando', ' valores', ' principio', ' hijos']",10442,Educación y autoeducación
ENC_U_4517967351115888316,participación activa en el cambio ,"['participacion', ' activa', ' cambio']",10450,Participacion
ENC_U_4517945595222301559,fomentar la educación civica al entorno ser justos y responsables ,"['fomentar', ' educacion', ' civica', ' entorno', ' ser', ' justos', ' responsables']",10453,Educación y autoeducación
ENC_U_4517092141118012616,"participación en procesos eleccionario, fomentando el sentido mismo de la democracia.","['participacion', ' procesos', ' eleccionario', ' fomentando', ' mismo', ' democracia']",10456,Participacion
ENC_U_4517889796818614368,participación,['participacion'],10460,Participacion
ENC_U_4518007303299014912,pagar impuestos como corresponde,"['pagar', ' impuestos', ' corresponde']",10470,Trabajo
ENC_U_4518103708802398343,tener mejor preocupación por los vecinos,"['tener', ' mejor', ' preocupacion', ' vecinos']",10481,Autocuidado y Salud
ENC_U_4518103708802398343,mejorar la comunicación de estos,"['mejorar', ' comunicacion']",10482,Autocuidado y Salud
ENC_U_4518215523291792119,acabar la violencia,"['acabar', ' violencia']",10490,Combatir Delincuencia
ENC_U_4518234893299462873,respeto común,"['respeto', ' comun']",10494,Reciprocidad-Redes
ENC_U_4518235915167546776,participación ciudadana: sufragios y elecciones públicas,"['participacion', ' ciudadana', ' sufragios', ' elecciones', ' publicas']",10497,Participacion
ENC_U_4518235915167546776,pago de impuestos,"['pago', ' impuestos']",10498,Trabajo
ENC_U_4518235915167546776,participación social ,"['participacion', ' social']",10500,Participacion
ENC_U_4518825054125831257,pagar impuestos justos.,"['pagar', ' impuestos', ' justos']",10507,Trabajo
ENC_U_4518825054125831257,estudiar antes de ir a votar. (voto informado),"['estudiar', ' ir', ' votar', ' voto', ' informado']",10509,Participacion
ENC_U_4519676633296602444,participacion ciudadana,"['participacion', ' ciudadana']",10514,Participacion
ENC_U_4519690796117701351,votar,['votar'],10516,Participacion
ENC_U_4519759326013360510,Tener mayor participación ciudadana,"['tener', ' mayor', ' participacion', ' ciudadana']",10523,Participacion
ENC_U_4519759326013360510,contribuir con mi Junta de Vecino,"['contribuir', ' junta', ' vecino']",10524,Voluntariado
ENC_U_4519885619814845889,fomentar educar en la vida sana,"['fomentar', ' educar', ' vida', ' sana']",10526,Educación y autoeducación
ENC_U_4519964400807719442,seguir con la tranquilidad evita la crisis,"['seguir', ' tranquilidad', ' evita', ' crisis']",10531,Voluntariado
ENC_U_4519994970805669103,"pagar los impuestos (patentes), trabajar de manera legal y correcta","['pagar', ' impuestos', ' patentes', ' trabajar', ' manera', ' legal', ' correcta']",10534,Trabajo
ENC_U_4519994970805669103,"ser una buen ciudadano, con respeto hacia los demás","['ser', ' buen', ' ciudadano', ' respeto', ' hacia', ' demas']",10535,Reciprocidad-Redes
ENC_U_4519994970805669103,"cuidar mi entorno, el barrio, etc. porque todo tiene un costo y lo paga. todos nosotros tenemos un barrio limpio.","['cuidar', ' entorno', ' barrio', ' etc', ' costo', ' paga', ' barrio', ' limpio']",10537,Sustentabilidad Ambiental
ENC_U_4520069650803285399,Contar con mas apoyo (consejo de salud) y ayuda para sacar adelante este proyecto que necesita mas voluntaria,"['contar', ' mas', ' apoyo', ' consejo', ' salud', ' ayuda', ' sacar', ' adelante', ' proyecto', ' necesita', ' mas', ' voluntaria']",10545,Autocuidado y Salud
ENC_U_4520122640424343946,cambiar los politicos,"['cambiar', ' politicos']",10549,Confianza en las instituciones
ENC_U_4520122640424343946,voto obligatorio 18 para saber pensar y elegir sus autoridades,"['voto', ' obligatorio', ' saber', ' pensar', ' elegir', ' autoridades']",10553,Confianza en las instituciones
ENC_U_4520182780428848050,Ir a votar hasta cuando uno puede.,"['ir', ' votar', ' puede']",10559,Participacion
ENC_U_4520207670425273866,tolerancia/ respeto mutuo,"['tolerancia', ' respeto', ' mutuo']",10561,Reciprocidad-Redes
ENC_U_4520207670425273866,respeto,['respeto'],10563,Reciprocidad-Redes
ENC_U_4520603399157951998,respetar y que respeten nuestra opinion,"['respetar', ' respeten', ' opinion']",10565,Inclusión y Diversidad
ENC_U_4520603399157951998,cooperar con el miedo ambiente. tener limpio nuestro entorno ,"['cooperar', ' miedo', ' ambiente', ' tener', ' limpio', ' entorno']",10567,Sustentabilidad Ambiental
ENC_U_4520603399157951998,ahorrar el agua y luz en nuestro hogar,"['ahorrar', ' agua', ' luz', ' hogar']",10569,Sustentabilidad Ambiental
ENC_U_4520615754808330340,respetar unos y otros.,['respetar'],10571,Inclusión y Diversidad
ENC_U_4520615754808330340,participación en mesas de trabajo como dialogos ciudadanos.,"['participacion', ' mesas', ' trabajo', ' dialogos', ' ciudadanos']",10572,Participacion
ENC_U_4520629974802578325,votar,['votar'],10576,Participacion
ENC_U_4520643230802689753,"tener empatía, fraternidad, unión, amor hacia toda la población, ya que esas emociones llevan a mejorar a la persona en su trato diario","['tener', ' empata', ' fraternidad', ' union', ' amor', ' hacia', ' toda', ' poblacion', ' emociones', ' llevan', ' mejorar', ' persona', ' trato', ' diario']",10581,Autocuidado y Salud
ENC_U_4520777974801800771,comunicadores sociales aguas y permanentes. reactividad ,"['comunicadores', ' sociales', ' aguas', ' permanentes', ' reactividad']",10595,Protesta Social
ENC_U_4523109100194519767,hacer trabajos para la comunidad,"['hacer', ' trabajos', ' comunidad']",10598,Participacion
ENC_U_4523226789157932494,informarse para tener opinión ,"['informarse', ' tener', ' opinion']",10610,Educación y autoeducación
ENC_U_4523363593294693910,educación a los niños con valores,"['educacion', ' ninos', ' valores']",10617,Educación y autoeducación
ENC_U_4523365899151432151,Seguir participando y apoyando,"['seguir', ' participando', ' apoyando']",10619,Voluntariado
ENC_U_4523370530194397206,"sentimos que despertados ahora tenemos que fiscalizar a nuestras autoridades, marchar","['sentimos', ' despertados', ' ahora', ' fiscalizar', ' autoridades', ' marchar']",10624,Confianza en las instituciones
ENC_U_4523422269311504200,"ejercer nuestro poder cívico a través del voto, no solo a través de las manifestaciones votar por gente nueva, para evitar reelección","['ejercer', ' poder', ' civico', ' traves', ' voto', ' solo', ' traves', ' manifestaciones', ' votar', ' gente', ' nueva', ' evitar', ' reeleccion']",10628,Participacion
ENC_U_4523422269311504200,"considerando aptitudes personales, enseñan sus oficios a otras (zapatería, mueblería), aportar en la educación de valores del lugar (chile madera nativa)","['considerando', ' aptitudes', ' personales', ' enseñan', ' oficios', ' zapatería', ' mueblería', ' aportar', ' educacion', ' valores', ' lugar', ' chile', ' madera', ' nativa']",10630,Educación y autoeducación
ENC_U_4523941261511706761,mejorar o generar sentido de pertenencia ,"['mejorar', ' generar', ' pertenencia']",10635,Autocuidado y Salud
ENC_U_4523941261511706761,mejorar convivencia con la ciudadanía,"['mejorar', ' convivencia', ' ciudadania']",10637,Autocuidado y Salud
ENC_U_4523964493294785501,aprender a cuidar los que tenemos.,"['aprender', ' cuidar']",10638,Sustentabilidad Ambiental
ENC_U_4523964493294785501,votar de manera informada,"['votar', ' manera', ' informada']",10641,Participacion
ENC_U_4523979875165913563,respeto a las distintas opiniones,"['respeto', ' distintas', ' opiniones']",10643,Reciprocidad-Redes
ENC_U_4523982025167413494,respeto,['respeto'],10645,Reciprocidad-Redes
ENC_U_4523985545161968043,Mejor jubilación ,"['mejor', ' jubilación']",10651,Autocuidado y Salud
ENC_U_4523985545161968043,Pagarlos impuestos ,"['pagarlos', ' impuestos']",10653,Trabajo
ENC_U_4523987761807847766,abordar temáticas medioambientales desde el área científica y desde la participación de especialistas. trabajar con equidad de género desde la aplicación y vinculación de contenidos.,"['abordar', ' tematicas', ' medioambientales', ' area', ' cientifica', ' participacion', ' especialistas', ' trabajar', ' equidad', ' genero', ' aplicacion', ' vinculacion', ' contenidos']",10657,Participacion
ENC_U_4523987761807847766,contribuir desde el rol profesional y técnico e especialidades tp) hacia un chile más justo e igualitario en la formación de jóvenes,"['contribuir', ' rol', ' profesional', ' tecnico', ' especialidades', ' tp', ' hacia', ' chile', ' mas', ' justo', ' igualitario', ' formacion', ' jovenes']",10659,Voluntariado
ENC_U_4523990119159732250,promover valores en las nuevas generaciones,"['promover', ' valores', ' nuevas', ' generaciones']",10661,Protesta Social
ENC_U_4523990119159732250,"cuidar el planeta, no botar basura en la calle, reciclar","['cuidar', ' planeta', ' botar', ' basura', ' calle', ' reciclar']",10662,Sustentabilidad Ambiental
ENC_U_4523990119159732250,cumplir con las exigencias ciudadanas,"['cumplir', ' exigencias', ' ciudadanas']",10663,Voluntariado
ENC_U_4523992474214860448,respeto y tolerancia,"['respeto', ' tolerancia']",10668,Reciprocidad-Redes
ENC_U_4523992474214860448,participación y siendo empatados.,"['participacion', ' siendo', ' empatados']",10669,Participacion
ENC_U_4523996860619195280,"liderar para ser mejor persona como aporte al sistema, ser parte de la solución y no del problema.","['liderar', ' ser', ' mejor', ' persona', ' aporte', ' sistema', ' ser', ' parte', ' solucion', ' problema']",10670,Autocuidado y Salud
ENC_U_4523996860619195280,"empatía: con la participación del estado, en la familia, como ciudadano y aportando a la sociedad. inmediata: ser solidario empático y entregar información para elección de autoridad.","['empata', ' participacion', ' familia', ' ciudadano', ' aportando', ' sociedad', ' inmediata', ' ser', ' solidario', ' empático', ' entregar', ' informacion', ' eleccion', ' autoridad']",10671,Participacion
ENC_U_4523998249157854982,educar y reforzar los valores,"['educar', ' reforzar', ' valores']",10675,Educación y autoeducación
ENC_U_4523998249157854982,respeto y dignidad,"['respeto', ' dignidad']",10676,Reciprocidad-Redes
ENC_U_4524001579155118474,participación en junta de vecinos,"['participacion', ' grupos', ' adultos', ' mayores']",10679,Participacion
ENC_U_4524001579155118474,participación en grupos de adultos mayores,"['participacion', ' junta', ' vecinos']",10680,Participacion
ENC_U_4524001579155118474,respeto,['respeto'],10683,Reciprocidad-Redes
ENC_U_4524016760611526986,como madre es la educación de mi hija y,"['madre', ' educacion', ' hija']",10689,Educación y autoeducación
ENC_U_4524022952526024414,participacion electoral,"['participacion', ' electoral']",10696,Participacion
ENC_U_4524029880618807285,asistir a votar,"['asistir', ' votar']",10704,Participacion
ENC_U_4524036534613886477,incentivar la vida en comunidad ,"['incentivar', ' vida', ' comunidad']",10710,Participacion
ENC_U_4524036534613886477,incentivar conciencia /solidaridad/ respeto ,"['incentivar', ' conciencia', ' solidaridad', ' respeto']",10712,Reciprocidad-Redes
ENC_U_4524036534613886477,educar con el ejemplo ,"['educar', ' ejemplo']",10713,Educación y autoeducación
ENC_U_4524064634904823555,ir a votar informado,"['ir', ' votar', ' informado']",10715,Participacion
ENC_U_4524067710711511871,entregar productos sanos y naturales a la comunidad,"['entregar', ' productos', ' sanos', ' naturales', ' comunidad']",10719,Participacion
ENC_U_4524093854903624429,ir a votar informado,"['ir', ' votar', ' informado']",10723,Participacion
ENC_U_4524136339228463685,no subvencionar a las grandes empresas,"['subir', ' impuestos', ' grandes', ' empresas']",10728,Trabajo
ENC_U_4524154742228893682,apoyo a movilizaciones sociales,"['apoyo', ' movilizaciones', ' sociales']",10733,Protesta Social
ENC_U_4524168745169373656,informarse y colaborar con entrega de ella,"['informarse', ' colaborar', ' entrega']",10736,Educación y autoeducación
ENC_U_4524168745169373656,"empata, tolerancia, respeto","['empata', ' tolerancia', ' respeto']",10737,Reciprocidad-Redes
ENC_U_4524168745169373656,participacion y difusion,"['participacion', ' difusion']",10739,Participacion
ENC_U_4524210975161172799,"Hacer los reclamos cuando corresponde, ante malas atenciones y faltas de respeto por parte de funcionarios públicos ","['hacer', ' reclamos', ' corresponde', ' malas', ' atenciones', ' faltas', ' respeto', ' parte', ' funcionarios', ' publicos']",10745,Reciprocidad-Redes
ENC_U_4524210975161172799,"Informarse de leyes, normativas, programas superarse individualmente","['informarse', ' leyes', ' normativas', ' programas', ' superarse', ' individualmente']",10747,Educación y autoeducación
ENC_U_4524210975161172799,Potenciar educación emocional,"['potenciar', ' educacion', ' emocional']",10748,Educación y autoeducación
ENC_U_4524213405164575761,incentivar a que la comunidad participe,"['incentivar', ' comunidad', ' participe']",10753,Participacion
ENC_U_4524816114916042398,educar a los niños. ,"['educar', ' ninos']",10765,Educación y autoeducación
