id,date,init_time,end_time,location,address,comuna_id,n_members,group_name,valid
enc_u_4550820962359740281,2020-01-16 00:00:00,13:30:00,15:20:00,plaza champa,plaza champa,13404,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550822822359230858,2020-01-16 00:00:00,12:30:00,14:00:00,plaza de chapo,,13404,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550824236119930402,2020-01-16 00:00:00,00:00:00,00:00:00,centro gremial,vivar 1058,1101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4550825376111661548,2020-01-16 00:00:00,17:20:00,19:00:00,sede agpia,vivar 1058,1101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550826060778839272,2019-10-12 00:00:00,11:00:00,13:10:00,oficina seremi de mineria,pedro pablo munoz #650 ,4101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4550826312357072349,2020-01-16 00:00:00,14:30:00,15:17:00,sede champa,villorrio sn pascual sitio 9 culitrin,13404,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550828902357178913,2020-01-16 00:00:00,13:30:00,15:20:00,plomo de champo,,13404,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550829180772802024,2020-01-14 00:00:00,15:50:00,16:50:00,"andacollo, sector minera santa rosa 1-10",andacollo,4103,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4550829921192716050,2020-01-14 00:00:00,15:30:00,17:32:00,conadi,ohigguis #631,12101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550830323299237613,2020-01-16 00:00:00,10:00:00,12:00:00,salon parroquial,miguel lemus s/n,3103,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550833340775628246,2020-01-16 00:00:00,17:00:00,18:00:00,sede social,sede social,4106,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4550835201192322384,2020-01-17 00:00:00,10:00:00,12:00:00,pabellon araucania,arturo prat 0221,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550837961198441743,2020-01-17 00:00:00,09:52:00,11:18:00,pabellon araucaria,pish 0221,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550839440771354094,2020-01-16 00:00:00,19:00:00,20:00:00,sede el durazno,calle raul tagle,4106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550840591193938599,2020-01-17 00:00:00,09:50:00,11:15:00,pabellon de la araucania,prat 0221,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550844501191176050,2020-01-15 00:00:00,17:22:00,17:29:00,conadi,o'higgins 631,12101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550848450774469357,2020-01-16 00:00:00,15:00:00,16:00:00,sede el durazno,calle raul tagle,4106,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550851330779513088,2020-01-16 00:00:00,13:00:00,14:00:00,sede el durazno,calle raul tagle ,4106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550851803291545720,2020-01-15 00:00:00,11:05:00,12:10:00,sindicato de estibadores maritimos lancher,ossca cerda 202,3102,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550853620776372695,2020-01-16 00:00:00,09:00:00,00:00:00,sede el durazno,calle raul tagle,4106,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550855852351498789,2020-01-15 00:00:00,11:30:00,13:30:00,junta 1y2,el lirque 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550856791197387065,2020-03-01 00:00:00,15:30:00,17:30:00,oficina seremi de la mujer ,o higgns 940 depto 301,8101,4,usuarios de oficina movil de bienes nacionales,True
enc_u_4550857572351256777,2020-01-15 00:00:00,11:30:00,13:30:00,el lingue 02856,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550859040771897923,2020-01-16 00:00:00,11:00:00,12:00:00,sede el durazno,calle raul tagle,4106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550859162353302924,2020-01-12 00:00:00,11:30:00,13:30:00,lantoso 1 y 2,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550861112356042264,2020-01-15 00:00:00,11:30:00,13:30:00,lantera 1-2,el ligua 02856,13112,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4550861133293282416,2020-01-16 00:00:00,10:30:00,12:00:00,salon parroquial,miguel lemeur s/n ,3103,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550862642352635978,2020-01-13 00:00:00,11:30:00,13:30:00,lautaro 1 y 2,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550864252353360029,2020-01-15 00:00:00,11:30:00,13:30:00,lautaro 1 y 2,el lingue 05856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550865712358718471,2020-01-07 00:00:00,11:30:00,13:10:00,parque el roble,parque el roble,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550865964809009408,2020-01-15 00:00:00,21:00:00,00:30:00,casa habitacion,"juana de saavedra #34, recreo",5109,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550866862352243551,2020-01-15 00:00:00,11:30:00,13:30:00,lautaro 1-2,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550869192358106394,2020-01-15 00:00:00,11:30:00,13:30:00,lautaro 1-2,el ciengue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550871892358300639,2020-01-15 00:00:00,11:30:00,13:30:00,lautaro 1-2,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550873562354058785,2020-01-15 00:00:00,11:30:00,13:30:00,lautaro 1-2,el lingue 02856,13112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550873964805097598,2020-01-16 00:00:00,12:00:00,13:00:00,sede cam sonrisa y corazones,las lilas 207,5101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550877094802033585,2020-01-16 00:00:00,18:00:00,19:30:00,salon de te,5 norte 275 ,5109,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550878512358340391,2020-01-13 00:00:00,10:15:00,12:30:00,junta de vecinos e-25 los volcanes nuevo amanecer,av las higueras #3500,13110,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550892701195275176,2020-01-16 00:00:00,15:00:00,16:30:00,casa adulto mayor,cousino 220,8102,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550898521191531601,2020-01-16 00:00:00,14:50:00,16:10:00,casa del adulto mayor,      220,8102,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550899241194607114,2020-01-12 00:00:00,14:50:00,16:00:00,casa del adulto mayor,cousino 220,8102,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550899971197679650,2020-01-16 00:00:00,10:45:00,12:43:00,casa del adulto mayor ,cousino 220,8102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550900691194907233,2020-01-16 00:00:00,11:00:00,12:30:00,casa del adulto mayor,couisino ndeg 220,8102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550901701197141029,2020-01-16 00:00:00,11:00:00,12:55:00,casa del adulto mayor,cousino 220,8102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550907410777224377,2019-12-16 00:00:00,10:37:00,13:20:00,seremi mineria,avenida croacia 0254,2101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4550921380502068453,2020-01-16 00:00:00,15:30:00,17:30:00,oficina sag melipilla,san agustin 171,13501,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550924941197057509,2020-01-16 00:00:00,14:30:00,16:00:00,sede junta de vecinos,diego duble urrutia s/n,8201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550926251191160535,,00:00:00,00:00:00,junta de vecinos,diego duble urrutia s/n,8201,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4550927101191520368,2020-01-16 00:00:00,11:00:00,12:35:00,jj.vv,diego duble s/n pob maquelinto,8201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550928031195931410,2020-01-16 00:00:00,00:00:00,00:00:00,diego duble urrutia s/n,sede,8201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550933891197707115,2020-01-16 00:00:00,10:35:00,00:00:00,sede sta. teresa,perez,8201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550935044327348636,2020-01-17 00:00:00,10:45:00,12:30:00,programa mi abogado los rios,avda. piarte 1193,14101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550935491195455865,2020-01-16 00:00:00,10:45:00,12:00:00,sede santa teresa,perez 720,8201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550936071334004417,2020-01-16 00:00:00,15:40:00,18:40:00,sede barrio comercial latorre,ramirez 1932,2201,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4550936681195706580,2020-01-16 00:00:00,10:45:00,12:00:00,sede sta. teresa de los andes,- perez ndeg 720,8201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550937598214691906,2020-01-09 00:00:00,15:50:00,17:15:00,seremi de salud,bulnes 0131 ,12101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550940261197364474,2020-01-16 00:00:00,15:00:00,16:10:00,sede sta. teresa de los andes,perez ndeg 720,8201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550941221197064065,2020-01-16 00:00:00,10:45:00,12:00:00,cede santa tereza,perez 720,8201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550942431194412822,2020-01-16 00:00:00,15:00:00,16:20:00,sede santa teresa de los andes,perez 720,8201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550947235168276728,2020-01-17 00:00:00,09:50:00,11:20:00,centro penitenciario antofagasta,"km 1376 ruta 5 norte, sector nudo uribe",2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4550951305162117344,2020-01-17 00:00:00,09:50:00,10:56:00,centro de cumplimiento penitenciario concesionado,"km 1376 ruta 5 norte, sector nudo uribe",2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550953855164254933,2020-01-17 00:00:00,09:50:00,11:20:00,centro penitenciario antofagasta,,2101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550954937011042474,2020-03-01 00:00:00,10:30:00,12:23:00,salon reuniones sernameg,1 sur 515,7101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550955042357203729,2020-01-15 00:00:00,11:00:00,13:00:00,propiedad carlos ,block  1572,5301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4550957780773489165,2019-12-18 00:00:00,19:44:00,22:20:00,sala flavio zanartu,avenida 22 de mayo 1645,2301,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4550957875167952232,2020-01-16 00:00:00,09:30:00,10:30:00,oficina seremi de justicia,"av grecia 2020, edificio justicia",2101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4550958885169320547,2020-01-16 00:00:00,14:30:00,00:00:00,cet yungay,km 4 camino san antonio,16109,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4550982729154132072,2020-01-17 00:00:00,10:30:00,12:25:00,cad los muermos,manuel rodriguez #46,10106,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4550985169159748161,2020-01-17 00:00:00,10:30:00,12:00:00,cdam los muermos,manuel rodriguez 46,10106,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4550988605165989410,2020-01-16 00:00:00,10:50:00,12:30:00,seremi justicia y ddhh 5to piso,avenida grecia 2030,2101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4550989379154243362,2020-01-17 00:00:00,10:30:00,12:20:00,centro diurno,manuel rodriguez #46,10106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550990631334475454,2020-01-15 00:00:00,17:00:00,18:30:00,poblnacion el libertador cia. alta,patria vieja 2715,4101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550992121337025011,2020-01-14 00:00:00,12:30:00,14:30:00,sede vecinal alto vicuna ,daniel de la vega 38,4106,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550993551337611585,2020-01-14 00:00:00,17:00:00,18:30:00,condominio vive la florida oriente,el litre 2162,4102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4550995041334948251,2020-01-15 00:00:00,19:00:00,20:30:00,poblacion el tofo,dionisio argandona 4052,4101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4550998021339769059,2020-01-13 00:00:00,11:00:00,12:30:00,casa particular,el higueral s/n segunda etapa,4304,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4551014266658178764,2020-01-16 00:00:00,15:00:00,17:30:00,dideco - municipalidad de lonquimay,o'higgins 1305,9205,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4551019496119490661,2020-01-15 00:00:00,11:20:00,13:20:00,"ministerios de las cultural, las artes y el patrimonio ",av . ahumada 413,13101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4551023976112548811,2020-01-16 00:00:00,16:45:00,19:00:00,"ministerio de las culturas , las artes y el patrimonio ",av. ahumado 48,13101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4552531439842949902,2020-01-15 00:00:00,11:00:00,13:00:00,sala de reuniones seremis de justicia y derechos humano nuble,bulnes ndeg836,16101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553308099323222559,2020-01-17 00:00:00,14:40:00,00:00:00,centro de reinsercion social de concepcion ,b arana 323 ,8101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553327140191931079,2020-01-15 00:00:00,00:00:11,13:25:00,municipalidad de malloa,bernardo o'higgins 525 malloa,6109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553334340804631978,2020-01-17 00:00:00,23:00:00,01:30:00,casa particular,pasaje angamos #264,3201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4553358890772081022,2020-01-17 00:00:00,19:10:00,20:53:00,jj.vv. alba 1,luis millares 2120,1,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4553359218501341010,2020-01-08 00:00:00,17:00:00,18:20:00,centro recreacional y cultural san pedro,avda 11 de septiembre,13504,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553363322267417983,2020-01-16 00:00:00,10:15:00,12:00:00,sede comunidad toconao,toconao s/n,2203,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4553364248507655770,2020-01-09 00:00:00,11:33:00,12:42:00,sector las pataguas,"san jose de maipo, camino el volcan",13203,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553367018509450334,2020-01-09 00:00:00,13:00:00,14:15:00,sector las pataguas,camino el volcan,13203,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553369001193132674,2020-01-09 00:00:00,20:10:00,22:30:00,quincho edificio alcala,los libanistas 380,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553372251907870090,2020-01-10 00:00:00,15:00:00,16:30:00,casa habitacion,conrado rios 1448,15101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553375330712751291,2020-01-17 00:00:00,15:20:00,00:00:00,area indap lautaro,sargento aldea 135,9108,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553378331196205596,2020-01-09 00:00:00,19:00:00,21:30:00,temuco,los urbanistas 380,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553383158504741223,2020-01-09 00:00:00,10:30:00,11:45:00,sector las pataguas,camino el volcan,13203,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553383581193175767,2020-01-13 00:00:00,15:00:00,17:00:00,seremi economia,claro sola 835,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553384710712639199,2020-01-14 00:00:00,18:20:00,00:00:00,iglesia km 5 ruta a-32 sector caleta vitor,caleta vitor,15101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4553385761197729398,2020-01-10 00:00:00,12:05:00,14:20:00,universidad la frontera temuco,arturo prat 321,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4553387948506857433,2020-01-10 00:00:00,09:45:00,10:37:00,explanada al lado de carabineros,ambrosio o'higgins 2211,13503,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4553388311196904035,2020-01-10 00:00:00,12:05:00,14:20:00,universidad de la frontera,arturo prat 321,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553389700718677825,2020-01-10 00:00:00,15:00:00,18:00:00,oficina de indap,andres bello,15101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4553390908504615406,2020-01-10 00:00:00,14:05:00,15:00:00,explanada al lado de carabineros ,"ambrosio o'higgins 2211, curacavi",13503,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553392901191940824,2020-01-10 00:00:00,09:20:00,11:06:00,seremi de economia,claro solar 835,9101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4553393997514583839,2020-01-13 00:00:00,17:00:00,19:00:00,senadis,baquedano 213,1101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4553394138506603896,2020-01-10 00:00:00,10:15:00,11:30:00,explanada al lado de carabineros,ambrosio o'higgins 2211,13503,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4553395071197034811,2020-01-15 00:00:00,16:20:00,17:30:00,sede camara de comercio,avenida costanera pucara,9120,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553395651196582309,2020-01-15 00:00:00,18:00:00,20:00:00,injub,lautaro navarro 631,12101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553396672352500132,2020-01-16 00:00:00,19:25:00,21:10:00,casa de empresario,jose joaquin perez,13126,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4553396888508439576,2020-01-10 00:00:00,10:00:00,10:59:00,explanado al lado de carabineros ,ambrosio o higgins 2211 ,13503,5,usuarios de oficina movil de bienes nacionales,True
